
6.000000000e-01  3.6356858e+01  9.87290e+05  3.63569e+01  3.63572e+01
6.030000000e-01  3.4972528e+01  9.87290e+05  3.49725e+01  3.49729e+01
6.060150000e-01  3.4060699e+01  9.87290e+05  3.40607e+01  3.40611e+01
6.090450750e-01  3.3228653e+01  9.87290e+05  3.32287e+01  3.32291e+01
6.120903004e-01  3.2996209e+01  9.87290e+05  3.29962e+01  3.29967e+01
6.151507519e-01  3.4069845e+01  9.87290e+05  3.40698e+01  3.40704e+01
6.182265056e-01  3.5667116e+01  9.87290e+05  3.56671e+01  3.56677e+01
6.213176382e-01  3.5363774e+01  9.87290e+05  3.53638e+01  3.53644e+01
6.244242264e-01  3.2469690e+01  9.87290e+05  3.24697e+01  3.24704e+01
6.275463475e-01  3.1197358e+01  9.87290e+05  3.11974e+01  3.11981e+01
6.306840792e-01  3.0024176e+01  9.87290e+05  3.00242e+01  3.00250e+01
6.338374996e-01  2.9921415e+01  9.87290e+05  2.99214e+01  2.99223e+01
6.370066871e-01  2.9609735e+01  9.87290e+05  2.96097e+01  2.96107e+01
6.401917206e-01  2.9550848e+01  9.87290e+05  2.95508e+01  2.95519e+01
6.433926792e-01  2.9862564e+01  9.87290e+05  2.98626e+01  2.98637e+01
6.466096426e-01  3.2436966e+01  9.87290e+05  3.24370e+01  3.24382e+01
6.498426908e-01  3.0633351e+01  9.87290e+05  3.06334e+01  3.06347e+01
6.530919042e-01  3.0130765e+01  9.87290e+05  3.01308e+01  3.01322e+01
6.563573637e-01  3.0432903e+01  9.87290e+05  3.04329e+01  3.04346e+01
6.596391506e-01  2.9557606e+01  9.87290e+05  2.95576e+01  2.95593e+01
6.629373463e-01  2.9569777e+01  9.87290e+05  2.95698e+01  2.95716e+01
6.662520330e-01  2.8509624e+01  9.87290e+05  2.85096e+01  2.85116e+01
6.695832932e-01  2.7369067e+01  9.87290e+05  2.73691e+01  2.73712e+01
6.729312097e-01  2.5847573e+01  9.87290e+05  2.58476e+01  2.58499e+01
6.762958657e-01  2.4965895e+01  9.87290e+05  2.49659e+01  2.49684e+01
6.796773451e-01  2.4739784e+01  9.87290e+05  2.47398e+01  2.47425e+01
6.830757318e-01  2.4926268e+01  9.87290e+05  2.49263e+01  2.49292e+01
6.864911104e-01  2.4471031e+01  9.87290e+05  2.44710e+01  2.44742e+01
6.899235660e-01  2.5736414e+01  9.87290e+05  2.57364e+01  2.57398e+01
6.933731838e-01  3.1164764e+01  9.87290e+05  3.11648e+01  3.11684e+01
6.968400497e-01  2.7444740e+01  9.87290e+05  2.74447e+01  2.74487e+01
7.003242500e-01  3.0006222e+01  9.87290e+05  3.00062e+01  3.00105e+01
7.038258712e-01  3.1002826e+01  9.87290e+05  3.10028e+01  3.10074e+01
7.073450006e-01  2.9561154e+01  9.87290e+05  2.95612e+01  2.95661e+01
7.108817256e-01  2.9803978e+01  9.87290e+05  2.98040e+01  2.98093e+01
7.144361342e-01  3.1738858e+01  9.87290e+05  3.17389e+01  3.17446e+01
7.180083149e-01  4.5123033e+01  9.87290e+05  4.51230e+01  4.51290e+01
7.215983565e-01  4.6300801e+01  9.87290e+05  4.63008e+01  4.63073e+01
7.252063483e-01  5.4381839e+01  9.87290e+05  5.43818e+01  5.43886e+01
7.288323800e-01  5.3315837e+01  9.87290e+05  5.33158e+01  5.33232e+01
7.324765419e-01  4.4180298e+01  9.87290e+05  4.41803e+01  4.41883e+01
7.361389246e-01  3.7843872e+01  9.87290e+05  3.78439e+01  3.78525e+01
7.398196192e-01  3.2100830e+01  9.87290e+05  3.21008e+01  3.21104e+01
7.435187173e-01  2.8117730e+01  9.87290e+05  2.81177e+01  2.81280e+01
7.472363109e-01  2.7232245e+01  9.87290e+05  2.72322e+01  2.72431e+01
7.509724925e-01  2.5718793e+01  9.87290e+05  2.57188e+01  2.57306e+01
7.547273549e-01  2.3670996e+01  9.87290e+05  2.36710e+01  2.36835e+01
7.585009917e-01  2.2882339e+01  9.87290e+05  2.28823e+01  2.28958e+01
7.622934967e-01  2.2858494e+01  9.87290e+05  2.28585e+01  2.28729e+01
7.661049641e-01  2.3343927e+01  9.87290e+05  2.33439e+01  2.33595e+01
7.699354890e-01  2.3649352e+01  9.87290e+05  2.36494e+01  2.36659e+01
7.737851664e-01  2.5044438e+01  9.87290e+05  2.50444e+01  2.50622e+01
7.776540922e-01  2.7608942e+01  9.87290e+05  2.76089e+01  2.76276e+01
7.815423627e-01  3.3126817e+01  9.87290e+05  3.31268e+01  3.31468e+01
7.854500745e-01  3.5011663e+01  9.87290e+05  3.50117e+01  3.50329e+01
7.893773249e-01  3.4434863e+01  9.87290e+05  3.44349e+01  3.44575e+01
7.933242115e-01  3.5558953e+01  9.87290e+05  3.55590e+01  3.55837e+01
7.972908326e-01  3.9634666e+01  9.87290e+05  3.96347e+01  3.96603e+01
8.012772867e-01  3.7659124e+01  9.87290e+05  3.76591e+01  3.76867e+01
8.052836732e-01  3.5205965e+01  9.87290e+05  3.52060e+01  3.52354e+01
8.093100915e-01  3.8887084e+01  9.87290e+05  3.88871e+01  3.89181e+01
8.133566420e-01  4.0272821e+01  9.87290e+05  4.02728e+01  4.03047e+01
8.174234252e-01  3.5758359e+01  9.87290e+05  3.57584e+01  3.57933e+01
8.215105423e-01  3.5134738e+01  9.87290e+05  3.51347e+01  3.51727e+01
8.256180950e-01  3.2740488e+01  9.87290e+05  3.27405e+01  3.27802e+01
8.297461855e-01  3.4427749e+01  9.87290e+05  3.44277e+01  3.44699e+01
8.338949164e-01  3.5739504e+01  9.87290e+05  3.57395e+01  3.57849e+01
8.380643910e-01  3.9257587e+01  9.87290e+05  3.92576e+01  3.93055e+01
8.422547130e-01  4.0453803e+01  9.87290e+05  4.04538e+01  4.05049e+01
8.464659865e-01  3.7295055e+01  9.87290e+05  3.72951e+01  3.73498e+01
8.506983165e-01  3.8263431e+01  9.87290e+05  3.82634e+01  3.83235e+01
8.549518081e-01  4.6409233e+01  9.87290e+05  4.64092e+01  4.64759e+01
8.592265671e-01  5.6237528e+01  9.87290e+05  5.62375e+01  5.63019e+01
8.635226999e-01  6.1033191e+01  9.87290e+05  6.10332e+01  6.11001e+01
8.678403134e-01  5.7604524e+01  9.87290e+05  5.76045e+01  5.76823e+01
8.721795150e-01  5.6031548e+01  9.87290e+05  5.60315e+01  5.61080e+01
8.765404126e-01  6.5484757e+01  9.87290e+05  6.54848e+01  6.55639e+01
8.809231146e-01  7.9339378e+01  9.87290e+05  7.93394e+01  7.94167e+01
