600 0.893954
600.006 0.894125
600.012 0.894171
600.018 0.89417
600.024 0.89417
600.030001 0.894169
600.036001 0.894168
600.042001 0.894168
600.048002 0.89417
600.054002 0.894172
600.060003 0.894174
600.066004 0.894176
600.072004 0.894178
600.078005 0.894181
600.084006 0.89416
600.090007 0.894185
600.096008 0.894187
600.102009 0.894185
600.10801 0.89417
600.114011 0.894141
600.120012 0.894067
600.126013 0.893729
600.132015 0.89231
600.138016 0.88777
600.144017 0.892206
600.150019 0.893378
600.15602 0.893794
600.162022 0.894078
600.168024 0.89409
600.174025 0.893921
600.180027 0.89266
600.186029 0.893217
600.192031 0.894021
600.198033 0.894154
600.204035 0.894187
600.210037 0.894202
600.216039 0.89421
600.222041 0.894215
600.228043 0.894218
600.234046 0.89422
600.240048 0.89422
600.24605 0.894211
600.252053 0.89416
600.258055 0.894209
600.264058 0.894222
600.270061 0.894223
600.276063 0.894223
600.282066 0.894219
600.288069 0.894211
600.294072 0.894176
600.300075 0.893926
600.306078 0.893922
600.312081 0.893889
600.318084 0.893083
600.324087 0.893632
600.330091 0.894148
600.336094 0.8942
600.342097 0.894213
600.348101 0.894217
600.354104 0.894214
600.360108 0.894203
600.366112 0.894169
600.372115 0.894015
600.378119 0.89309
600.384123 0.893552
600.390127 0.894103
600.396131 0.894179
600.402135 0.894192
600.408139 0.894164
600.414143 0.893995
600.420147 0.89352
600.426151 0.892886
600.432156 0.892093
600.43816 0.893965
600.444164 0.894144
600.450169 0.894097
600.456173 0.893542
600.462178 0.894022
600.468183 0.89421
600.474187 0.894229
600.480192 0.894231
600.486197 0.894213
600.492202 0.89421
600.498207 0.894238
600.504212 0.89424
600.510217 0.894242
600.516222 0.894244
600.522227 0.894246
600.528232 0.894248
600.534238 0.894243
600.540243 0.894207
600.546249 0.894015
600.552254 0.892824
600.55826 0.893714
600.564265 0.894177
600.570271 0.894237
600.576277 0.894248
600.582282 0.894169
600.588288 0.894161
600.594294 0.894259
600.6003 0.894265
600.606306 0.894261
600.612312 0.894246
600.618318 0.894202
600.624325 0.893993
600.630331 0.892007
600.636337 0.893058
600.642344 0.894096
600.64835 0.894124
600.654357 0.893494
600.660363 0.893918
600.66637 0.894231
600.672376 0.894268
600.678383 0.894281
600.68439 0.894287
600.690397 0.89429
600.696404 0.894292
600.702411 0.894293
600.708418 0.894292
600.714425 0.894285
600.720432 0.894216
600.726439 0.894211
600.732447 0.894265
600.738454 0.894193
600.744461 0.8939
600.750469 0.894152
600.756476 0.894249
600.762484 0.894289
600.768492 0.894294
600.774499 0.894267
600.780507 0.894274
600.786515 0.894304
600.792523 0.894309
600.798531 0.894312
600.804539 0.894314
600.810547 0.894315
600.816555 0.894316
600.822563 0.894317
600.828572 0.894316
600.83458 0.894304
600.840588 0.894267
600.846597 0.894307
600.852605 0.894304
600.858614 0.894261
600.864622 0.893748
600.870631 0.893776
600.87664 0.894268
600.882649 0.894312
600.888657 0.894322
600.894666 0.894316
600.900675 0.894213
600.906684 0.894302
600.912693 0.89433
600.918703 0.894308
600.924712 0.894314
600.930721 0.894334
600.93673 0.894299
600.94274 0.894308
600.948749 0.894337
