
1.250000000e+00  4.2550935e+01  9.87290e+05  4.25509e+01  4.49166e+01
1.256250000e+00  3.7883992e+01  9.87290e+05  3.78840e+01  4.03663e+01
1.262531250e+00  3.5082302e+01  9.87290e+05  3.50823e+01  3.76680e+01
1.268843906e+00  3.3775035e+01  9.87290e+05  3.37750e+01  3.64510e+01
1.275188126e+00  3.4773999e+01  9.87290e+05  3.47740e+01  3.75141e+01
1.281564066e+00  3.8134895e+01  9.87290e+05  3.81349e+01  4.10588e+01
1.287971887e+00  4.4251564e+01  9.87290e+05  4.42516e+01  4.71040e+01
1.294411746e+00  5.3518467e+01  9.87290e+05  5.35185e+01  5.63380e+01
1.300883805e+00  6.2152167e+01  9.87290e+05  6.21522e+01  6.49506e+01
1.307388224e+00  6.9501202e+01  9.87290e+05  6.95012e+01  7.22292e+01
1.313925165e+00  7.5542397e+01  9.87290e+05  7.55424e+01  7.82179e+01
1.320494791e+00  7.8541913e+01  9.87290e+05  7.85419e+01  8.11228e+01
1.327097265e+00  8.7107051e+01  9.87290e+05  8.71071e+01  8.93260e+01
1.333732751e+00  1.0181526e+02  9.87290e+05  1.01815e+02  1.03051e+02
1.340401415e+00  9.7774634e+01  9.87290e+05  9.77746e+01  9.91751e+01
1.347103422e+00  1.0285606e+02  9.87290e+05  1.02856e+02  1.04009e+02
1.353838939e+00  1.1028429e+02  9.87290e+05  1.10284e+02  1.11156e+02
1.360608134e+00  1.1347212e+02  9.87290e+05  1.13472e+02  1.14116e+02
1.367411174e+00  1.0880289e+02  9.87290e+05  1.08803e+02  1.09702e+02
1.374248230e+00  1.1164705e+02  9.87290e+05  1.11647e+02  1.12513e+02
1.381119471e+00  1.1226198e+02  9.87290e+05  1.12262e+02  1.13123e+02
1.388025069e+00  1.1245240e+02  9.87290e+05  1.12452e+02  1.13304e+02
1.394965194e+00  1.1093969e+02  9.87290e+05  1.10940e+02  1.11843e+02
1.401940020e+00  1.1100819e+02  9.87290e+05  1.11008e+02  1.11972e+02
1.408949720e+00  1.1129874e+02  9.87290e+05  1.11299e+02  1.12274e+02
1.415994469e+00  1.0714252e+02  9.87290e+05  1.07143e+02  1.08347e+02
1.423074441e+00  1.0443244e+02  9.87290e+05  1.04432e+02  1.05774e+02
1.430189813e+00  1.0118351e+02  9.87290e+05  1.01184e+02  1.02863e+02
1.437340762e+00  9.8480864e+01  9.87290e+05  9.84809e+01  1.00395e+02
1.444527466e+00  9.5768929e+01  9.87290e+05  9.57689e+01  9.79076e+01
1.451750104e+00  8.9668321e+01  9.87290e+05  8.96683e+01  9.24507e+01
1.459008854e+00  8.5139639e+01  9.87290e+05  8.51396e+01  8.83656e+01
1.466303898e+00  8.2952947e+01  9.87290e+05  8.29529e+01  8.64222e+01
1.473635418e+00  7.9343496e+01  9.87290e+05  7.93435e+01  8.32580e+01
1.481003595e+00  7.7552865e+01  9.87290e+05  7.75529e+01  8.17415e+01
1.488408613e+00  7.3612398e+01  9.87290e+05  7.36124e+01  7.83292e+01
1.495850656e+00  6.8906419e+01  9.87290e+05  6.89064e+01  7.40547e+01
1.503329909e+00  6.5403167e+01  9.87290e+05  6.54032e+01  7.12069e+01
1.510846559e+00  6.0858178e+01  9.87290e+05  6.08582e+01  6.71034e+01
1.518400792e+00  5.6884212e+01  9.87290e+05  5.68842e+01  6.36847e+01
1.525992796e+00  5.4389973e+01  9.87290e+05  5.43900e+01  6.15999e+01
1.533622760e+00  4.9719121e+01  9.87290e+05  4.97191e+01  5.75816e+01
1.541290873e+00  4.6737412e+01  9.87290e+05  4.67374e+01  5.51294e+01
1.548997328e+00  4.2875890e+01  9.87290e+05  4.28759e+01  5.18311e+01
1.556742314e+00  4.0643288e+01  9.87290e+05  4.06433e+01  5.01242e+01
